imdb key	countries	country codes	genres	kind	language codes	languages	rating	runtimes	title	votes	year
0298786	Brazil	br	Comedy,Fantasy,Romance	movie	pt	Portuguese	6.5	85	Caramuru: The Invention of Brazil	1283	2001
0308476	Russia	ru	Drama,War,Comedy	movie	qae,fi,ru,de	Saami,Finnish,Russian,German	7.8	99	The Cuckoo	7039	2002
0314524	Sweden,Finland	se,fi	Comedy,Drama	movie	sv,fi,eo	Swedish,Finnish,Esperanto	6.5	105	Popular Music	4926	2004
0314620	Netherlands	nl	Adventure,Family	movie	nl,fy	Dutch,Frisian	6.1	100	De schippers van de Kameleon	1190	2003
0318411	Ireland,United Kingdom	ie,gb	Drama	movie	en,la	English,Latin	7.7	114	The Magdalene Sisters	24934	2002
0328832	United States,Japan	us,jp	Animation,Action,Adventure,Sci-Fi	video movie	en,ja	English,Japanese	7.4	100	The Animatrix	68645	2003
0332288	Soviet Union	suhh	Animation,Short,Comedy	movie	ru,en,fr,it	Russian,English,French,Italian	8.1	20	Ograblenie po...	430	1978
0347149	Japan	jp	Animation,Adventure,Family,Fantasy	movie	ja	Japanese	8.2	119	Howl's Moving Castle	290903	2004
0363163	Germany,Austria,Italy	de,at,it	Biography,Drama,History,War	movie	de,ru,hu	German,Russian,Hungarian	8.2	156	Downfall	311610	2004
0371552	France,Denmark,United States,Brazil,Germany,Spain,China,Estonia,Latvia,United Kingdom,Thailand	fr,dk,us,br,de,es,cn,ee,lv,gb,th	Animation,Adventure,Comedy,Family,Fantasy,Romance	movie	fr,en	French,English	6.0	78	Asterix and the Vikings	10125	2006
0374546	South Korea,Germany	kr,de	Drama,Romance	movie	ko	Korean	8.0	103	Spring, Summer, Fall, Winter... and Spring	72292	2003
0388629	Japan	jp	Animation,Action,Adventure,Comedy,Fantasy	tv series	ja	Japanese	8.7	24	Wan pîsu	58000	1999
0395121	Spain,Portugal	es,pt	Comedy	movie	es,eo	Spanish,Esperanto	6.5	92	The Pedal Push Car	55	2004
0410536	United States	us	Romance,Short	movie	en	English	6.8	12	Running Without Sound	265	2004
0414993	Canada,United States	ca,us	Drama,Mystery,Romance,Sci-Fi	movie	en,myn	English,Maya	7.2	97	The Fountain	218813	2006
0420238	United Kingdom,United States	gb,us	Animation,Adventure,Comedy,Family,Fantasy	movie	en	English	6.1	93	The Tale of Despereaux	34418	2008
0420931	United States	us	Drama,Short	movie	en	English	6.9	15	Starcrossed	2201	2005
0421722	United States	us	Short,Drama	movie	en	English	5.6	4	Between the Boys	316	2004
0423866	South Korea,Japan	kr,jp	Crime,Drama,Romance	movie	ko	Korean	8.0	88	3-Iron	45804	2004
0424205	France,Germany,United Kingdom,Belgium,Romania,Norway,Japan,United States	fr,de,gb,be,ro,no,jp,us	Drama,History,Music,Romance,War	movie	fr,de,en,la	French,German,English,Latin	7.7	116	Joyeux Noel	25948	2005
0457430	Mexico,Spain	mx,es	Drama,Fantasy,War	movie	es	Spanish	8.2	118	Pan's Labyrinth	582985	2006
0480669	Spain	es	Horror,Mystery,Sci-Fi,Thriller	movie	es	Spanish	7.2	92	Timecrimes	53434	2007
0485601	France,Belgium,Ireland,Netherlands,United States,Denmark,Brazil,Germany,Austria,Hungary	fr,be,ie,nl,us,dk,br,de,at,hu	Animation,Adventure,Family,Fantasy	movie	en,ga	English,Irish	7.7	71	The Secret of Kells	28821	2009
0775431	United States	us	Comedy,Romance	episode	en,fr,yue	English,French,Cantonese	8.3	23	Pilot	4789	2007
0803764	Soviet Union	suhh	Animation,Short,Comedy,Sci-Fi	movie	zxx	None	7.1	10	Contact	386	1978
0808417	France,United States	fr,us	Animation,Biography,Drama,History,War	movie	fr,en,fa,de	French,English,Persian,German	8.0	96	Persepolis	83391	2007
0959401	Russia	ru	Crime,Drama	tv mini series	ru,eo	Russian,Esperanto	6.6		Kazaroza	40	2005
0972558	Russia	ru	Action,Adventure,Sci-Fi	movie	ru	Russian	5.1	115	Dark Planet	5077	2009
0986264	India	in	Drama,Family	movie	hi,en	Hindi,English	8.4	165	Like Stars on Earth	148275	2007
1038988	Spain	es	Action,Horror,Mystery,Thriller	movie	es,ja	Spanish,Japanese	7.4	78	REC	156116	2007
1074964	Soviet Union	suhh	Animation,Short,Drama	tv short	ru	Russian	7.6	19	Gadkiy utyonok	655	1956
1118600	Germany	de	Short,Drama,Romance	movie	de	German	7.2	19	My Little Boy	65	2007
1187043	India	in	Comedy,Drama	movie	hi,en	Hindi,English	8.4	170	3 Idiots	310149	2009
1213019	Germany	de	Comedy,Drama,Music	movie	de	German	7.3	100	Berlin Calling	12447	2008
1223932	Brazil	br	Drama	movie	pt	Portuguese	7.0	80	Time of Peace	505	2009
1234559	Brazil	br	Biography,Drama	movie	pt	Portuguese	7.0	124	Chico Xavier	1566	2010
1235926	France	fr	Animation,Short,Drama,Sci-Fi	movie	fr	French	8.1	13	Skhizein	3532	2008
1279976	Russia	ru	Comedy,Drama	movie	ru	Russian	6.6	95	Zakrytye prostranstva	473	2008
1399952	Russia	ru	Action,Adventure,Sci-Fi	movie	ru	Russian	5.0	105	Dark Planet: Rebellion	2412	2009
1451762	France,Germany	fr,de	Comedy,Drama	movie	fr,en	French,English	6.5	111	On Tour	2372	2010
1715042	United Kingdom	gb	Animation	tv series	en,es,fr,de,it	English,Spanish,French,German,Italian	7.6		Muzzy Comes Back	41	1989
1996308253											
1996308349											
1996308350											
2213622	Soviet Union	suhh	Animation,Short,Family,Musical	tv short	ru	Russian	7.0	10	Katerok	70	1970
2237190	Soviet Union	suhh	Animation,Short,Family	tv short	ru	Russian	7.6	9	Kroshka Enot	220	1974
3094816	Spain	es	Comedy,Drama,Romance	movie	es	Spanish	5.1	72	Diet of Sex	1133	2014
3174916	Russia	ru	Animation,Short	movie	ru	Russian	7.1	15	Malenkaya Vasilisa	8	2007
5357968	France,Greece	fr,gr	Documentary	movie	el,fr	Greek,French	7.7	89	Ne vivons plus comme des esclaves	10	2013
